order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,qty,price,datetime,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
15,162,Joe Smith,281,Oven Mitts,Home & Kitchen,UPI,3,6238,2021-06-17 05:39:01,Australia,Melbourne,www.ebay.in,95986,Y,
16,186,John Smith,288,Poetry,Books,UPI,20,9473,2021-09-07 13:04:34,USA,New York,www.amazon.com,13355,N,Insufficient Funds
17,111,John Smith,270,Blouses,Clothing,UPI,43,6862,2021-01-27 03:49:56,USA,Boston,www.ebay.in,97122,N,Timeout
18,147,John Smith,249,Markers,Stationery,Card,2,4820,2021-12-27 15:04:09,Australia,Sydney,www.amazon.com,58044,N,Insufficient Funds
19,128,John Smith,278,Camera,Electronics,Internet Banking,17,8737,2021-01-24 15:29:05,UK,Oxford,www.ebay.in,97525,Y,
20,198,Neo,253,Spatulas,Home & Kitchen,Internet Banking,37,8817,2021-08-19 15:14:54,Australia,Brisbane,www.tatacliq.com,73606,N,Timeout
21,112,Joe Smith,284,Memoir,Books,Card,17,4590,2021-03-02 04:30:14,USA,Boston,www.ebay.in,84026,N,Invalid CVV
22,192,Neo,270,Binder,Stationery,Internet Banking,28,47,2021-10-07 04:41:13,India,Bengaluru,www.ebay.in,39396,N,Invalid CVV
23,176,John Smith,234,Toaster,Home & Kitchen,UPI,30,8375,2021-08-20 18:57:24,UK,London,www.flipkart.com,82196,Y,
24,146,John Smith,227,Drone,Electronics,Card,43,2834,2021-02-17 21:59:50,USA,New York,www.tatacliq.com,36024,N,Insufficient Funds
25,118,Neo,212,Glasses,Home & Kitchen,Wallet,40,4672,2021-09-01 12:38:29,India,Indore,www.tatacliq.com,45489,Y,
26,132,Joe Smith,218,Poetry,Books,Card,47,7508,2021-04-10 03:24:11,India,Bengaluru,www.tatacliq.com,56889,Y,
27,126,,276,Cookbooks,Books,UPI,50,534,2021-05-07 18:49:25,UK,Oxford,www.tatacliq.com,88278,Y,
28,193,Neo,225,Chopping Board,Home & Kitchen,Internet Banking,13,9448,2021-01-27 14:56:14,Germany,Berlin,www.ebay.in,67706,N,Timeout
29,176,,200,Pants,Clothing,Wallet,31,8020,2021-02-24 00:23:39,Australia,Melbourne,www.amazon.com,68299,N,Invalid CVV
30,140,Neo,282,Jeans,Clothing,UPI,31,743,2021-01-11 05:15:08,Australia,Brisbane,www.amazon.com,69921,N,Invalid CVV
31,131,Trinity,272,Home Theater System,Electronics,Card,31,2170,2021-07-20 10:27:14,India,Indore,www.tatacliq.com,86659,N,Insufficient Funds
32,102,Mary Jane,220,Tablet,Electronics,Wallet,7,2793,2021-03-17 09:43:18,UK,Manchester,www.tatacliq.com,92302,N,Timeout
33,169,John Smith,215,Gaming Console,Electronics,Wallet,24,5302,2021-10-23 07:31:46,India,Mumbai,www.ebay.in,14353,Y,
34,186,Joe Smith,286,External Hard Drive,Electronics,UPI,11,3318,2021-07-21 07:23:08,Germany,Berlin,www.amazon.com,23723,Y,
35,191,Trinity,207,External Hard Drive,Electronics,Wallet,12,9277,2021-10-23 07:09:18,India,Bengaluru,www.flipkart.com,90112,N,Timeout
36,150,,259,Oven Mitts,Home & Kitchen,Card,41,6702,2021-07-29 01:15:05,India,Indore,www.ebay.in,33182,N,Timeout
37,164,Neo,294,Wireless Router,Electronics,Internet Banking,45,348,2021-09-08 11:55:19,Germany,Hamburg,www.amazon.com,81953,Y,
38,173,Joe Smith,265,Scissors,Stationery,Card,46,2449,2021-09-12 10:13:03,India,Indore,www.tatacliq.com,62878,Y,
39,165,John Smith,258,Pens,Stationery,Internet Banking,14,5339,2021-05-29 00:09:49,UK,London,www.amazon.com,73150,Y,
40,122,Neo,213,Graphic Novels,Books,Card,48,9943,2021-03-17 18:58:54,Australia,Brisbane,www.ebay.in,87378,N,Insufficient Funds
41,108,Neo,255,Blouses,Clothing,UPI,43,1367,2021-10-08 22:15:17,India,Indore,www.flipkart.com,72664,Y,
42,112,Joe Smith,272,Stapler,Stationery,UPI,46,6598,2021-03-18 04:56:53,Germany,Munich,www.amazon.com,17397,N,Timeout
43,129,Mary Jane,216,Scarves,Clothing,Internet Banking,4,9853,2021-07-03 11:13:54,UK,Manchester,www.flipkart.com,55268,Y,
44,105,Neo,298,VR Headset,Electronics,Card,11,7589,2021-03-10 08:15:53,USA,Chicago,www.flipkart.com,84021,Y,
45,177,John Smith,250,Tablet,Electronics,UPI,21,9698,2021-04-14 05:02:28,Germany,Hamburg,www.tatacliq.com,51408,N,Insufficient Funds
46,180,Trinity,288,Pens,Stationery,Wallet,6,4562,2021-08-04 12:40:31,Germany,Munich,www.ebay.in,82213,Y,
47,183,Joe Smith,263,External Hard Drive,Electronics,Card,36,8082,2021-11-03 04:31:36,India,Indore,www.flipkart.com,99180,N,Insufficient Funds
48,142,Trinity,204,Tablet,Electronics,Card,4,7185,2021-01-15 10:39:10,Australia,Brisbane,www.tatacliq.com,89417,Y,
49,113,John Smith,203,Glue Stick,Stationery,Internet Banking,25,8645,2021-02-13 07:12:52,India,Mumbai,www.amazon.com,81089,N,Timeout
50,155,Neo,247,Skirts,Clothing,UPI,10,5266,2021-11-03 03:30:11,Germany,Berlin,www.ebay.in,48258,Y,
51,167,Neo,226,Hoodies,Clothing,UPI,18,5370,2021-02-18 00:09:28,Australia,Brisbane,www.tatacliq.com,70998,Y,
52,152,Trinity,248,Blouses,Clothing,Internet Banking,31,3088,2021-09-30 18:31:50,USA,New York,www.tatacliq.com,99990,N,Timeout
53,170,Joe Smith,256,Scarves,Clothing,Internet Banking,26,1474,2021-01-12 09:28:40,India,Indore,www.amazon.com,40178,Y,
54,111,John Smith,205,Classics,Books,UPI,44,2429,2021-09-27 13:15:46,Germany,Hamburg,www.ebay.in,79575,Y,
55,154,John Smith,249,Scissors,Stationery,UPI,37,2429,2021-07-14 05:07:24,India,Indore,www.amazon.com,84478,N,Invalid CVV
56,196,Mary Jane,272,Pencil Sharpener,Stationery,UPI,38,7781,2021-12-25 05:38:08,Australia,Melbourne,www.ebay.in,10809,Y,
57,129,Joe Smith,279,Scissors,Stationery,Wallet,50,5624,2021-05-10 06:59:32,India,Indore,www.flipkart.com,38824,N,Timeout
58,140,Trinity,272,Whiteboard Markers,Stationery,Card,28,5104,2021-08-29 12:18:15,Australia,Melbourne,www.amazon.com,54836,N,Insufficient Funds
59,158,Joe Smith,235,Jeans,Clothing,UPI,6,7109,2021-05-12 08:12:58,USA,Boston,www.ebay.in,42789,N,Insufficient Funds
60,124,Mary Jane,278,Microwave,Home & Kitchen,Wallet,43,3069,2021-05-27 04:20:44,Australia,Sydney,www.ebay.in,70936,N,Invalid CVV
61,172,John Smith,243,Scissors,Stationery,Internet Banking,42,242,2021-11-17 22:22:45,Australia,Brisbane,www.amazon.com,83013,N,Insufficient Funds
62,154,Joe Smith,294,Jackets,Clothing,Wallet,12,6863,2021-05-20 16:51:48,India,Indore,www.ebay.in,98632,Y,
63,138,Trinity,203,Fiction,Books,Card,25,7005,2021-10-18 03:46:54,India,Mumbai,www.amazon.com,47394,Y,
64,161,Mary Jane,268,Children's Books,Books,UPI,18,5770,2021-04-15 17:22:54,Australia,Sydney,www.ebay.in,76376,N,Timeout
65,175,Joe Smith,248,Poetry,Books,Card,48,3264,2021-06-18 09:10:28,Australia,Melbourne,www.ebay.in,13256,N,Timeout
66,157,Mary Jane,240,Highlighters,Stationery,Wallet,20,1575,2021-06-02 18:25:14,Australia,Melbourne,www.ebay.in,97035,N,Timeout
67,192,Joe Smith,218,Nightwear,Clothing,Wallet,46,5157,2021-07-10 16:47:14,USA,Boston,www.flipkart.com,69823,Y,
68,104,Mary Jane,290,Measuring Cups,Home & Kitchen,Invalid,41,6495,2021-02-02 18:48:56,India,Bengaluru,www.amazon.com,39033,N,Timeout
69,159,Joe Smith,247,Camera,Electronics,UPI,30,1407,2021-10-25 00:38:00,USA,Chicago,www.ebay.in,43569,N,Insufficient Funds
70,121,Trinity,283,Measuring Cups,Home & Kitchen,UPI,12,5248,2021-05-21 22:22:48,USA,New York,www.ebay.in,76360,Y,
71,103,,217,Scissors,Stationery,UPI,50,2155,2021-10-24 09:54:52,Australia,Brisbane,www.flipkart.com,59515,Y,
72,138,John Smith,225,Cookbooks,Books,Internet Banking,36,9431,2021-08-04 06:25:23,Germany,Hamburg,www.amazon.com,41991,Y,
73,153,Neo,267,Young Adult,Books,Internet Banking,45,4733,2021-03-17 09:02:40,USA,New York,www.amazon.com,29784,Y,
74,166,Trinity,282,Calculator,Stationery,UPI,20,559866,2021-11-13 12:08:32,India,Indore,www.flipkart.com,57751,N,Invalid CVV
75,165,Mary Jane,229,Jeans,Clothing,Wallet,43,8919,2021-11-24 16:41:06,India,Indore,www.amazon.com,40983,Y,
76,159,Mary Jane,263,Scarves,Clothing,Card,26,1634,2021-09-30 13:28:57,Australia,Brisbane,www.tatacliq.com,73212,Y,
77,199,Mary Jane,253,Paper Cutter,Stationery,Card,7,723,2021-01-12 09:40:58,Germany,Munich,www.amazon.com,60196,Y,
78,132,Trinity,285,Wireless Router,Electronics,Internet Banking,5,7383,2021-02-11 17:37:05,Germany,Berlin,www.tatacliq.com,57913,N,Timeout
79,145,Neo,238,Thrillers,Books,UPI,34,7908,2021-05-13 05:59:39,USA,New York,www.tatacliq.com,21613,N,Invalid CVV
80,171,Mary Jane,255,Oven Mitts,Home & Kitchen,Internet Banking,12,4388,2021-07-12 01:20:09,UK,Oxford,www.amazon.com,30600,N,Timeout
81,115,Trinity,273,Fitness Tracker,Electronics,UPI,3,7795,2021-02-27 14:43:58,USA,Chicago,www.tatacliq.com,74709,Y,
82,177,Joe Smith,230,Pants,Clothing,UPI,34,9945,2021-07-30 11:05:31,Germany,Munich,www.ebay.in,87472,N,Invalid CVV
83,115,Neo,243,Travel Books,Books,Internet Banking,28,3609,2021-10-08 21:25:18,India,Mumbai,www.ebay.in,45902,Y,
84,124,Neo,221,Whiteboard Markers,Stationery,Wallet,5,2858,2021-08-17 07:26:42,India,Bengaluru,www.tatacliq.com,43945,N,Insufficient Funds
85,169,Joe Smith,265,Drone,Electronics,UPI,38,2001,2021-09-30 02:10:54,Australia,Melbourne,www.ebay.in,43109,Y,
86,147,Neo,259,Fantasy,Books,Card,37,3289,2021-01-29 01:03:55,UK,Manchester,www.amazon.com,54226,N,Insufficient Funds
87,110,John Smith,255,Comics,Books,Internet Banking,12,4104,2021-07-09 06:42:17,UK,Manchester,www.flipkart.com,61656,N,Insufficient Funds
88,175,Joe Smith,263,Scarves,Clothing,Internet Banking,8,6126,2021-08-26 11:21:57,USA,Chicago,www.ebay.in,79171,Y,
89,166,Neo,222,Tablet,Electronics,Invalid,30,2967,2021-02-25 03:19:55,UK,Oxford,www.amazon.com,49701,Y,
90,177,Trinity,246,Projector,Electronics,Internet Banking,28,3043,2021-09-26 19:03:47,Germany,Berlin,www.tatacliq.com,65897,N,Insufficient Funds
91,172,Mary Jane,299,Tablet,Electronics,UPI,16,7228,2021-11-07 15:39:01,USA,Boston,www.flipkart.com,61137,N,Timeout
92,124,Mary Jane,261,Travel Books,Books,Internet Banking,36,505,2021-01-26 21:47:41,UK,Oxford,www.amazon.com,54631,N,Timeout
93,126,John Smith,215,Thrillers,Books,UPI,26,106,2021-03-17 06:19:48,Australia,Melbourne,www.flipkart.com,23256,N,Insufficient Funds
94,165,John Smith,247,Pens,Stationery,Wallet,35,2660,2021-05-17 17:06:17,Australia,Brisbane,www.amazon.com,90496,Y,
95,199,Trinity,218,Graphic Novels,Books,Wallet,3,2498,2021-03-25 10:57:21,Australia,Sydney,www.tatacliq.com,85377,Y,
96,172,John Smith,292,Smartwatch,Electronics,Internet Banking,33,216,2021-11-17 14:52:14,Australia,Brisbane,www.amazon.com,17983,N,Insufficient Funds
97,117,John Smith,202,Calculator,Stationery,Card,39,5188,2021-03-28 06:55:18,India,Indore,www.ebay.in,12670,N,Insufficient Funds
98,199,Neo,200,Sportswear,Clothing,Internet Banking,31,179,2021-01-14 16:29:08,UK,Oxford,www.amazon.com,23892,Y,
99,141,Joe Smith,282,Smart TV,Electronics,Wallet,41,4186,2021-05-26 16:56:58,Australia,Melbourne,www.amazon.com,84190,N,Timeout
100,158,Mary Jane,245,Comics,Books,UPI,12,2461,2021-04-30 15:24:06,Germany,Hamburg,www.amazon.com,73061,N,Insufficient Funds
101,159,,263,Thrillers,Books,Internet Banking,39,4613,2021-07-03 08:55:40,USA,Boston,www.amazon.com,14788,Y,
102,166,Mary Jane,237,Skirts,Clothing,Card,8,4440,2021-07-10 02:11:34,Australia,Brisbane,www.ebay.in,15406,Y,
103,129,Trinity,237,Air Fryer,Home & Kitchen,Wallet,31,2011,2021-09-11 11:38:38,India,Bengaluru,www.ebay.in,72205,Y,
104,129,Mary Jane,246,Drone,Electronics,UPI,21,542290,2021-02-08 17:40:13,India,Indore,www.amazon.com,63583,Y,
105,181,Mary Jane,266,Paper Cutter,Stationery,Wallet,23,8712,2021-01-14 06:02:06,Australia,Sydney,www.flipkart.com,42591,Y,
106,121,Joe Smith,284,Markers,Stationery,UPI,25,6321,2021-11-20 04:20:01,UK,Manchester,www.amazon.com,36051,N,Insufficient Funds
107,187,Joe Smith,300,Self-Help,Books,UPI,19,21,2021-03-27 17:08:00,Australia,Sydney,www.flipkart.com,33006,N,Insufficient Funds
108,132,John Smith,290,Smartwatch,Electronics,Invalid,37,7631,2021-03-19 16:05:55,India,Indore,www.flipkart.com,90650,N,Invalid CVV
109,181,Neo,229,Air Fryer,Home & Kitchen,Invalid,38,8780,2021-09-29 23:09:12,Australia,Melbourne,www.flipkart.com,97543,N,Invalid CVV
110,133,Joe Smith,265,Laptop,Electronics,Internet Banking,2,6047,2021-12-01 04:21:33,Australia,Sydney,www.ebay.in,59669,Y,
111,113,Neo,253,Swimwear,Clothing,Card,49,1769,2021-03-15 09:38:47,UK,London,www.ebay.in,22875,N,Insufficient Funds
112,121,John Smith,293,Swimwear,Clothing,Wallet,35,2176,2021-07-17 04:39:09,UK,Oxford,www.amazon.com,58104,Y,
113,159,John Smith,261,Bluetooth Speaker,Electronics,Card,48,1478,2021-09-13 11:59:23,UK,Manchester,www.ebay.in,52780,N,Invalid CVV
114,200,Neo,213,Graphic Novels,Books,Wallet,47,2477,2021-08-09 01:27:29,UK,Oxford,www.ebay.in,94719,N,Insufficient Funds
115,189,Trinity,294,Ruler,Stationery,Card,27,418,2021-03-24 22:13:01,Germany,Munich,www.tatacliq.com,89296,Y,
116,160,Mary Jane,204,Pens,Stationery,Internet Banking,28,8182,2021-10-29 06:36:39,Australia,Sydney,www.amazon.com,15409,N,Invalid CVV
117,165,John Smith,205,Pencil Sharpener,Stationery,UPI,4,3074,2021-08-09 18:42:29,India,Bengaluru,www.tatacliq.com,72908,N,Invalid CVV
118,103,Mary Jane,286,Sticky Notes,Stationery,Internet Banking,10,8430,2021-10-20 07:17:25,UK,Manchester,www.amazon.com,37979,N,Invalid CVV
119,156,Mary Jane,275,Glue Stick,Stationery,UPI,25,5506,2021-03-08 09:48:28,Australia,Sydney,www.amazon.com,37042,Y,
120,164,Joe Smith,218,Camera,Electronics,Wallet,20,1847,2021-03-31 11:23:13,USA,Chicago,www.ebay.in,32197,Y,
121,190,Neo,204,Ruler,Stationery,UPI,47,3329,2021-05-22 15:26:56,USA,New York,www.amazon.com,58732,N,Invalid CVV
122,197,Trinity,257,Stapler,Stationery,Internet Banking,34,6004,2021-01-17 10:49:49,Australia,Brisbane,www.tatacliq.com,10129,N,Timeout
123,121,John Smith,294,Travel Books,Books,Wallet,13,6507,2021-10-21 20:51:31,India,Bengaluru,www.tatacliq.com,39584,Y,
124,147,Joe Smith,290,Oven Mitts,Home & Kitchen,UPI,22,6492,2021-05-20 12:46:06,Germany,Munich,www.tatacliq.com,71349,Y,
125,135,Joe Smith,220,Letter Opener,Stationery,Wallet,37,7671,2021-03-07 12:37:46,Germany,Berlin,www.amazon.com,97980,Y,
126,143,Joe Smith,207,Home Theater System,Electronics,Wallet,22,4442,2021-12-04 16:57:37,USA,Chicago,www.tatacliq.com,48303,Y,
127,107,Joe Smith,275,Blender,Home & Kitchen,Internet Banking,27,3778,2021-05-02 17:56:47,Australia,Melbourne,www.ebay.in,88541,N,Timeout
128,150,John Smith,255,Underwear,Clothing,Internet Banking,27,382127,2021-04-30 10:03:05,Australia,Brisbane,www.flipkart.com,35227,Y,
129,114,Trinity,219,Poetry,Books,UPI,35,693,2021-03-06 12:32:54,UK,Oxford,www.amazon.com,82324,N,Invalid CVV
130,137,Mary Jane,264,Kitchen Scale,Home & Kitchen,Invalid,25,8965,2021-12-09 19:29:02,Germany,Hamburg,www.amazon.com,59744,Y,
131,149,Joe Smith,272,Markers,Stationery,Card,5,755,2021-06-06 18:02:15,UK,London,www.tatacliq.com,50985,Y,
132,120,Neo,256,Kitchen Scale,Home & Kitchen,Internet Banking,24,7094,2021-07-25 16:49:16,India,Mumbai,www.ebay.in,58571,N,Insufficient Funds
133,146,Trinity,225,Underwear,Clothing,Card,2,9669,2021-05-18 06:11:41,UK,Manchester,www.ebay.in,80738,Y,
134,143,Trinity,239,Drone,Electronics,Internet Banking,42,3256,2021-12-21 12:14:40,India,Mumbai,www.flipkart.com,13246,N,Insufficient Funds
135,162,Neo,261,Dish Rack,Home & Kitchen,Card,28,2591,2021-06-11 10:47:05,USA,Chicago,www.ebay.in,84558,Y,
136,131,Trinity,234,Pressure Cooker,Home & Kitchen,UPI,36,681,2021-09-11 13:30:27,USA,New York,www.ebay.in,55567,Y,
137,160,John Smith,260,Highlighters,Stationery,Internet Banking,17,2735,2021-07-17 23:14:39,Germany,Berlin,www.tatacliq.com,31617,N,Insufficient Funds
138,165,Trinity,260,Markers,Stationery,Internet Banking,41,3099,2021-06-20 07:35:54,Germany,Berlin,www.tatacliq.com,48589,Y,
139,104,Joe Smith,288,Poetry,Books,Card,17,862627,2021-03-03 10:10:41,Australia,Melbourne,www.ebay.in,28068,N,Invalid CVV
140,150,Neo,282,Glasses,Home & Kitchen,UPI,41,5376,2021-05-11 21:41:56,UK,London,www.flipkart.com,16778,Y,
141,133,Joe Smith,242,Dresses,Clothing,Card,22,743182,2021-08-28 17:27:54,USA,New York,www.ebay.in,38405,Y,
142,133,Neo,204,Chopping Board,Home & Kitchen,Internet Banking,12,419636,2021-12-13 00:52:37,India,Mumbai,www.amazon.com,83085,N,Timeout
143,128,John Smith,216,Tape,Stationery,UPI,38,3544,2021-08-12 06:11:16,Germany,Hamburg,www.amazon.com,47412,N,Timeout
144,138,Trinity,265,Blouses,Clothing,Wallet,29,3894,2021-05-26 03:13:26,India,Mumbai,www.ebay.in,66235,N,Insufficient Funds
145,183,,228,Bluetooth Speaker,Electronics,Card,1,9230,2021-03-06 09:40:42,UK,London,www.ebay.in,56318,Y,
146,142,John Smith,245,Toaster,Home & Kitchen,Card,5,8109,2021-03-26 19:52:10,UK,London,www.ebay.in,44174,Y,
147,116,John Smith,286,Scarves,Clothing,UPI,46,8574,2021-02-15 18:56:44,Germany,Munich,www.amazon.com,23095,Y,
148,129,John Smith,203,Mixing Bowls,Home & Kitchen,Internet Banking,35,8722,2021-08-29 00:29:51,Germany,Hamburg,www.flipkart.com,39761,Y,
149,135,Neo,207,Cutlery,Home & Kitchen,Internet Banking,42,6754,2021-12-14 04:55:37,Australia,Melbourne,www.flipkart.com,99060,N,Invalid CVV
150,118,Trinity,223,Blouses,Clothing,UPI,21,5284,2021-08-21 12:36:41,USA,Boston,www.amazon.com,41650,N,Timeout
151,152,Mary Jane,224,Jackets,Clothing,Wallet,22,8554,2021-01-29 07:49:24,Australia,Sydney,www.tatacliq.com,98991,N,Invalid CVV
152,196,Mary Jane,285,VR Headset,Electronics,Card,12,1145,2021-05-20 10:01:48,UK,Oxford,www.flipkart.com,82825,N,Invalid CVV
153,115,Joe Smith,204,Tablet,Electronics,Internet Banking,46,6641,2021-08-25 05:02:54,India,Mumbai,www.ebay.in,78406,N,Insufficient Funds
154,187,John Smith,278,Dish Rack,Home & Kitchen,UPI,26,8397,2021-03-07 08:11:05,Australia,Melbourne,www.amazon.com,80944,N,Insufficient Funds
155,163,Mary Jane,229,Graphic Novels,Books,Wallet,16,6364,2021-07-19 21:03:25,Germany,Munich,www.flipkart.com,18958,Y,
156,144,John Smith,266,External Hard Drive,Electronics,Card,6,459401,2021-08-31 08:27:38,Australia,Sydney,www.flipkart.com,49150,Y,
157,116,Neo,213,Cutlery,Home & Kitchen,Wallet,10,7477,2021-08-13 19:51:49,Germany,Hamburg,www.amazon.com,90352,N,Invalid CVV
158,187,Trinity,251,Pencils,Stationery,Internet Banking,17,6721,2021-07-25 12:28:41,Australia,Sydney,www.flipkart.com,85863,Y,
159,103,Trinity,201,Fantasy,Books,UPI,6,9400,2021-09-03 10:41:13,Australia,Melbourne,www.ebay.in,37546,Y,
160,125,Neo,218,Markers,Stationery,Card,16,4492,2021-10-21 19:24:45,UK,Manchester,www.tatacliq.com,44326,N,Timeout
161,126,Trinity,221,Textbooks,Books,UPI,37,7964,2021-01-11 23:46:47,Germany,Munich,www.tatacliq.com,92091,Y,
162,199,Trinity,200,Suits,Clothing,Wallet,4,4207,2021-04-18 03:25:35,USA,Chicago,www.flipkart.com,68977,N,Timeout
163,159,Neo,280,Calculator,Stationery,Card,42,5381,2021-05-10 09:09:44,UK,London,www.flipkart.com,13250,Y,
164,188,Trinity,246,Mixing Bowls,Home & Kitchen,Wallet,47,3973,2021-06-25 15:43:48,Germany,Munich,www.ebay.in,69416,Y,
165,116,Mary Jane,207,Science Fiction,Books,Wallet,49,315,2021-04-10 05:17:13,UK,Oxford,www.flipkart.com,31242,Y,
166,116,Mary Jane,213,T-Shirts,Clothing,Card,9,1189,2021-04-10 23:30:10,USA,New York,www.flipkart.com,99630,N,Timeout
167,101,Neo,286,Pressure Cooker,Home & Kitchen,Wallet,33,7930,2021-12-15 03:19:14,India,Mumbai,www.flipkart.com,37257,N,Timeout
168,193,Mary Jane,254,Paper Cutter,Stationery,Internet Banking,33,8869,2021-05-30 12:00:41,Australia,Brisbane,www.flipkart.com,55293,Y,
169,199,Trinity,264,Headphones,Electronics,UPI,39,1699,2021-03-31 03:47:19,Germany,Munich,www.amazon.com,41964,Y,
170,155,John Smith,294,Blouses,Clothing,Wallet,46,8411,2021-03-02 08:28:59,India,Mumbai,www.flipkart.com,23471,N,Timeout
171,140,Mary Jane,207,Blouses,Clothing,UPI,37,637,2021-12-14 15:42:15,UK,London,www.flipkart.com,88364,Y,
172,172,John Smith,270,Science Fiction,Books,UPI,15,1971,2021-07-29 23:17:03,Germany,Hamburg,www.ebay.in,16774,N,Invalid CVV
173,126,Joe Smith,284,Monitor,Electronics,UPI,29,2767,2021-04-13 16:45:56,India,Mumbai,www.flipkart.com,44960,Y,
174,175,Joe Smith,273,Bluetooth Speaker,Electronics,Wallet,48,3524,2021-12-14 21:01:19,USA,Chicago,www.amazon.com,80272,N,Invalid CVV
175,186,Neo,270,Projector,Electronics,UPI,23,287,2021-08-06 04:59:05,Germany,Hamburg,www.ebay.in,97139,N,Timeout
176,174,John Smith,245,Paper Clips,Stationery,UPI,23,9279,2021-09-29 16:23:38,Australia,Sydney,www.flipkart.com,23259,Y,
177,136,John Smith,271,Suits,Clothing,Card,37,8872,2021-07-14 11:43:02,India,Bengaluru,www.ebay.in,89433,N,Invalid CVV
178,166,Neo,245,Non-fiction,Books,Card,38,6673,2021-02-20 04:08:50,Germany,Berlin,www.amazon.com,77464,N,Timeout
179,107,,290,Markers,Stationery,Card,32,9691,2021-02-21 21:49:45,Australia,Melbourne,www.tatacliq.com,17289,Y,
180,104,Joe Smith,209,Underwear,Clothing,UPI,11,2086,2021-07-12 12:37:57,Australia,Sydney,www.tatacliq.com,11113,N,Invalid CVV
181,149,Mary Jane,273,VR Headset,Electronics,Wallet,37,1737,2021-08-02 13:17:21,Australia,Melbourne,www.flipkart.com,52015,N,Timeout
182,196,Mary Jane,271,Stapler,Stationery,Wallet,8,5708,2021-05-28 03:48:50,Germany,Hamburg,www.amazon.com,40764,N,Timeout
183,174,Trinity,243,Food Storage Containers,Home & Kitchen,Internet Banking,48,8477,2021-09-10 07:36:35,UK,London,www.flipkart.com,22159,N,Insufficient Funds
184,183,Mary Jane,279,Suits,Clothing,Wallet,44,4713,2021-04-08 07:30:14,Australia,Brisbane,www.ebay.in,55051,Y,
185,126,Neo,275,Mixing Bowls,Home & Kitchen,UPI,19,7684,2021-01-11 07:04:12,USA,Chicago,www.amazon.com,67963,N,Insufficient Funds
186,132,Trinity,261,External Hard Drive,Electronics,Internet Banking,44,2562,2021-01-17 02:06:36,India,Indore,www.ebay.in,56187,N,Timeout
187,122,Neo,216,Jackets,Clothing,Wallet,23,4414,2021-08-22 21:00:21,UK,Oxford,www.ebay.in,67868,N,Invalid CVV
188,129,Joe Smith,201,Paper Cutter,Stationery,Internet Banking,50,6423,2021-02-01 09:17:06,UK,Oxford,www.ebay.in,60087,Y,
189,142,Neo,225,Toaster,Home & Kitchen,UPI,19,7967,2021-07-26 08:57:58,USA,New York,www.ebay.in,96521,N,Invalid CVV
190,188,Neo,299,Paper Clips,Stationery,UPI,2,4184,2021-06-24 14:40:02,UK,Oxford,www.tatacliq.com,57761,N,Insufficient Funds
191,124,John Smith,200,Blouses,Clothing,Internet Banking,9,6401,2021-01-24 05:27:38,Germany,Berlin,www.flipkart.com,83600,Y,
192,110,Neo,256,Binder,Stationery,Internet Banking,9,8885,2021-05-28 11:57:23,UK,Manchester,www.flipkart.com,15302,Y,
